266,1180078593.02844
689,148486568876.931
71,1018355.40205061
223,476446733.748226
469,21232035604.7244
245,773529017.409666
713,176485378030.006
597,72007857936.7553
178,148154335.116418
90,3886464.21175311
726,193325057598.528
529,39065620078.3546
6,28.9830522360352
453,17805609860.5519
758,240295855123.289
489,26235979318.6111
668,127012519817.173
391,8432880237.16323
271,1298334551.8013
325,3288568937.3425
828,375035561988.796
152,64865287.894635
993,936240462382.615
152,64865287.894635
742,215789823179.472
813,342034729754.733
926,658734861156.668
125,23052857.211908
939,706620268260.931
836,393649189050.128
46,66021.4071814292
207,324312044.517799
901,573949473499.455
598,72619444295.3877
118,16943839.8623149
972,840772515033.656
819,354943857698.805
449,17022362734.8278
943,721901143603.006
920,637528290051.223
443,15899387928.5008
205,308420681.383548
300,2184930499.25559
624,90039473337.961
548,46701667604.0379
470,21462512617.44
283,1621072047.34561
717,181536541017.144
158,79479355.3750006
374,6726417145.75174
705,166720316528.849
920,637528290051.223
121,19379692.0951469
718,182817222728.373
934,687884205962.141
269,1249946885.31023
651,111514480020.219
826,370494030927.722
473,22165975785.6465
427,13191769037.758
843,410535675068.603
474,22404517547.822
209,340850927.291951
44,47646.654920249
131,29581936.4263034
711,174002312932.377
354,5084705397.30783
551,48009350953.0886
304,2338001843.65454
684,143128429996.86
199,264441822.780197
13,-450.047852003057
601,74479175249.1847
503,30268484325.7698
623,89313009316.0393
876,498127566429.727
255,950095278.909976
741,214327352944.923
756,237116375842.812
322,3136541934.30489
51,134113.707399054
659,118606933012.746
121,19379692.0951469
762,246757124413.323
520,35815941565.8868
430,13669029316.6377
458,18824925590.4515
875,495270662090.071
234,610666830.435451
858,448674405700.404
352,4940044228.8909
286,1711000679.11613
139,40494426.6574376
357,5308030158.90305
604,76376808539.6415
405,10083925721.1161
387,8003292670.71294
460,19245486630.7431
930,673183329723.805
495,27907864854.1712
957,777479298360.847
605,77017875159.8537
82,2313724.81086764
61,414845.055968619
523,36874160620.8396
725,191985782294.619
374,6726417145.75174
665,124159391769.281
938,702840782425.917
319,2990187402.75706
486,25430633119.4457
332,3666280988.83605
563,53536204254.9493
415,11414113758.5766
401,9587935914.42723
482,24387722446.5049
423,12576250625.3913
218,423822738.569402
779,275786535063.35
736,207133446230.958
40,22130.2300993793
69,862564.901033216
504,30574450207.8946
21,-2006.35323510857
793,301689900313.808
669,127975128723.144
200,271400246.752484
759,241898332611.608
591,68424275791.9704
859,451314313310.22
366,6025466983.36737
188,196877330.483395
135,34697346.7420695
226,510444448.823223
109,11059877.0624755
227,522197922.134838
566,54994406463.299
362,5697616654.41459
716,180263045935.095
102,7719114.99009621
618,85750675330.9102
490,26508914033.8262
193,225622901.415951
769,258398301931.98
189,202378229.265956
520,35815941565.8868
326,3340533279.26165
885,524437732404.415
333,3722957617.77503
614,82983435558.3025
512,33112313876.9715
219,433956642.801217
354,5084705397.30783
726,193325057598.528
731,200134004161.743
972,840772515033.656
537,42148338374.4266
775,268722405951.498
311,2626432302.96175
582,63317708876.3065
697,157392326033.771
95,5234814.60649806
833,386584457943.649
713,176485378030.006
458,18824925590.4515
997,955369830523.325
108,10522803.4779245
178,148154335.116418
723,189329496710.99
656,115906208143.444
981,880683339440.483
77,1621672.26450576
892,545660016290.611
934,687884205962.141
315,2803595478.8596
172,123902956.039038
541,43760994690.8619
90,3886464.21175311
467,20777020236.7632
674,132876106651.216
1000,969921005059.812
88,3431541.701681
643,104765414099.049
272,1323083516.6118
858,448674405700.404
919,634047595057.268
695,155126874472.461
34,3404.85212180157
764,250039460157.919
926,658734861156.668
446,16453213863.4594
488,25965296895.336
191,213748281.361003
889,536482242834.255
286,1711000679.11613
23,-2358.8898296427
892,545660016290.611
418,11839381635.2373
119,17726982.5966171
643,104765414099.049
466,20552456273.4575
855,440828711894.376
965,810742345955.074
486,25430633119.4457
825,368239823383.316
723,189329496710.99
892,545660016290.611
351,4868958518.08239
513,33441040679.806
143,47038920.8124076
247,806551107.741927
627,92247270952.386
457,18617419776.5156
994,940993816766.577
322,3136541934.30489
469,21232035604.7244
82,2313724.81086764
454,18005854579.4279
518,35124061633.1981
93,4657115.14667471
52,152367.023367951
925,655161799571.764
691,150674222419.001
919,634047595057.268
161,87710903.4048475
306,2417687281.19387
470,21462512617.44
170,116565450.453045
491,26784115064.6912
419,11983919262.4641
932,680502011766.153
740,212872822075.314
424,12727930334.318
41,27301.3563419104
597,72007857936.7553
719,184105121440.093
479,23628222906.169
328,3446431650.35988
858,448674405700.404
850,427996721171.076
358,5384189812.34141
692,151777674992.301
824,365996600740.609
424,12727930334.318
820,357132756780.262
92,4387891.40172572
986,903502089965.916
495,27907864854.1712
455,18207896418.3938
38,13784.7175396899
298,2111460521.35597
504,30574450207.8946
673,131884098176.046
840,403229094466.474
795,305543972931.233
769,258398301931.98
862,459308675602.428
837,396026911505.175
132,30800327.7402822
665,124159391769.281
941,714228014797.989
543,44585621663.8995
112,12803115.5759791
691,150674222419.001
586,65548218689.2374
176,139683871.010724
762,246757124413.323
461,19458566476.9589
342,4265257580.36472
812,339920218795.406
522,36518679854.4554
754,233970638724.295
207,324312044.517799
359,5461220814.66974
804,323377793502.389
110,11618524.7870016
996,950558442152.282
518,35124061633.1981
645,106421183655.482
224,487571729.679916
130,28402269.3522997
186,186233808.578199
66,664511.60432056
980,876175421901.68
372,6545365776.9358
936,695330324769.049
853,435659506480.554
101,7316160.42537111
313,2713858128.61072
50,117555.03140528
758,240295855123.289
424,12727930334.318
142,45328979.3187024
142,45328979.3187024
442,15718130430.5146
885,524437732404.415
119,17726982.5966171
61,414845.055968619
107,10006676.2833486
54,194449.455231119
429,13508433508.9212
850,427996721171.076
167,106213573.25387
136,36080210.7159488
469,21232035604.7244
474,22404517547.822
992,931506335489.392
229,546353669.307995
345,4459424027.30083
535,41360036345.9087
225,498903347.401582
564,54018792074.9726
438,15009551738.8494
227,522197922.134838
513,33441040679.806
207,324312044.517799
81,2159504.74564502
328,3446431650.35988
681,139988547030.809
410,10732547112.2217
350,4798693162.91386
949,745317037679.259
905,586893232566.094
844,412994596622.819
780,277575567339.808
419,11983919262.4641
549,47134355524.2115
952,757250645845.909
258,1008907733.98258
580,62225457176.9409
914,616871400981.976
932,680502011766.153
606,77663238631.1659
410,10732547112.2217
544,45002570008.6232
364,5859708391.03103
962,798137936491.284
583,63869555593.9893
243,741596556.957305
609,79625326125.7223
869,478403226240.568
210,349369287.513989
450,17215538565.0438
904,583635620133.39
276,1425879251.57353
15,-761.78404852478
356,5232734443.84467
645,106421183655.482
431,13831148500.2043
818,352765703825.588
497,28483706539.491
556,50253785343.826
939,706620268260.931
334,3780332692.85398
267,1203011761.33907
939,706620268260.931
440,15360573500.342
220,444283249.273006
39,17646.2538319725
860,453966631676.676
924,651604258591.56
487,25696852798.2509
683,142075607509.04
471,21694986347.2055
384,7692736661.46996
951,753255918620.116
111,12199386.7615028
364,5859708391.03103
155,71876358.7949297
602,75107479966.237
938,702840782425.917
587,66115547625.54
830,379621517442.869
420,12129864693.931
60,375180.830223604
494,27623457160.2062
709,171547272674.708
255,950095278.909976
441,15538529413.4583
384,7692736661.46996
73,1195401.8629685
965,810742345955.074
847,420442134491.328
578,61148329007.8552
143,47038920.8124076
109,11059877.0624755
799,313370273559.082
593,69602573044.0055
867,472884045584.626
125,23052857.211908
34,3404.85212180157
72,1104095.21752199
272,1323083516.6118
442,15718130430.5146
877,500997638531.772
90,3886464.21175311
489,26235979318.6111
394,8767013538.18569
422,12426020044.5045
452,17607150249.0159
553,48897290965.9256
24,-2475.95316422344
452,17607150249.0159
666,125104677552.892
476,22887760711.9529
283,1621072047.34561
595,70797045113.4404
63,503875.717384023
934,687884205962.141
874,492426880153.616
801,317343102182.947
947,737445231837.721
831,381931255848.426
598,72619444295.3877
790,295981799758.425
403,9833430070.27172
971,836428859081.363
247,806551107.741927
383,7591387863.14225
450,17215538565.0438
105,9034811.14412229
766,253356629542.235
523,36874160620.8396
307,2458336112.50349
909,600069459071.933
542,44171768980.4157
543,44585621663.8995
358,5384189812.34141
251,875975150.206151
329,3500378039.23896
103,8139502.28479645
192,219621492.17349
885,524437732404.415
795,305543972931.233
634,97567466878.617
551,48009350953.0886
90,3886464.21175311
923,648062187600.146
126,24052518.1360361
508,31823151116.9132
679,137926083244.538
940,710415994957.385
882,515547110364.219
922,644535536091.771
925,655161799571.764
397,9111651841.97793
555,49798318637.7626
573,58520642630.9705
913,613481270179.211
526,37957241639.3922
445,16266918136.9432
166,102931102.440762
28,-2155.68675130413
356,5232734443.84467
35,5346.32851358731
184,176054936.632903
542,44171768980.4157
968,823505488658.443
414,11275105774.6097
499,29069012742.0507
303,2298954514.52484
924,651604258591.56
821,359332440774.269
558,51174715068.3128
800,315351683258.04
338,4016946700.68955
217,413878829.827562
531,39818810487.6328
579,61685012525.4781
563,53536204254.9493
535,41360036345.9087
161,87710903.4048475
39,17646.2538319725
284,1650617749.17581
895,554962960489.756
190,208001206.988492
662,121357762923.969
884,521460672719.209
393,8654480573.20823
25,-2533.22652367994
609,79625326125.7223
266,1180078593.02844
581,62769682693.7537
975,853911863328.395
946,733534348910.428
120,18538676.5708944
914,616871400981.976
773,265245042420.872
988,912760936831.782
463,19890386779.6005
341,4202060035.80596
999,965051052935.86
812,339920218795.406
454,18005854579.4279
846,417947784101.531
219,433956642.801217
853,435659506480.554
965,810742345955.074
230,558761852.029536
25,-2533.22652367994
679,137926083244.538
658,117701158245.925
60,375180.830223604
394,8767013538.18569
623,89313009316.0393
268,1226299825.32966
625,90770656305.6727
65,607090.978699924
434,14326754655.0237
535,41360036345.9087
668,127012519817.173
359,5461220814.66974
379,7196614386.61116
81,2159504.74564502
308,2499529560.69309
962,798137936491.284
138,38977723.6236329
400,9467040851.50994
937,699077485281.593
200,271400246.752484
445,16266918136.9432
474,22404517547.822
90,3886464.21175311
285,1680592409.39598
158,79479355.3750006
540,43353281592.2481
208,332499332.209887
982,885209791593.025
194,231754593.398388
58,304676.518658945
927,662323494072.463
570,56987916539.2714
792,299777502791.58
289,1804874159.29643
862,459308675602.428
132,30800327.7402822
430,13669029316.6377
336,3897203951.79181
353,5011957454.92938
549,47134355524.2115
233,597343651.85401
199,264441822.780197
509,32141610676.4878
508,31823151116.9132
295,2004971634.88634
95,5234814.60649806
488,25965296895.336
514,33772372616.5805
845,415465285573.025
338,4016946700.68955
762,246757124413.323
109,11059877.0624755
270,1273957073.03078
925,655161799571.764
769,258398301931.98
665,124159391769.281
524,37232403786.2639
805,325409628997.596
174,131604640.864931
775,268722405951.498
960,789822448187.537
275,1399601754.90313
420,12129864693.931
87,3220486.60660763
656,115906208143.444
925,655161799571.764
189,202378229.265956
333,3722957617.77503
271,1298334551.8013
447,16641212103.2655
538,42546970476.7604
650,110652329668.558
499,29069012742.0507
532,40199736448.9368
829,377322966385.162
723,189329496710.99
156,74343142.8683116
63,503875.717384023
9,-73.4157574689208
644,105590702780.271
655,115016981956.883
29,-1771.30021026373
161,87710903.4048475
856,443431648441.932
278,1479617453.67425
395,8880713694.65313
510,32462614174.2024
128,26155413.2442176
408,10469213488.9275
330,3554997534.45801
963,802321861153.857
118,16943839.8623149
930,673183329723.805
258,1008907733.98258
219,433956642.801217
556,50253785343.826
844,412994596622.819
888,533450581444.99
387,8003292670.71294
133,32058385.6842362
698,158534932952.901
455,18207896418.3938
683,142075607509.04
894,551847992645.801
113,13430376.4204306
632,96023004728.614
489,26235979318.6111
365,5942125481.24921
88,3431541.701681
790,295981799758.425
893,548747026998.336
586,65548218689.2374
473,22165975785.6465
824,365996600740.609
616,84357979395.6264
603,75740017281.0192
967,819233378670.97
48,89062.1193431063
584,64425242785.312
54,194449.455231119
261,1070594861.50497
832,384252222387.222
12,-325.394791055859
333,3722957617.77503
822,361542949482.815
363,5778208004.00282
961,793971483761.241
796,307485722534.49
529,39065620078.3546
695,155126874472.461
145,50613107.2697434
479,23628222906.169
574,59038814049.6435
631,95258142374.8125
634,97567466878.617
943,721901143603.006
608,78966942444.6502
556,50253785343.826
188,196877330.483395
610,80288093335.9344
579,61685012525.4781
27,-2394.48331722029
819,354943857698.805
68,792027.915487206
402,9710062526.48449
675,133874074912.677
719,184105121440.093
439,15184251366.3757
709,171547272674.708
50,117555.03140528
719,184105121440.093
719,184105121440.093
409,10600226327.0046
442,15718130430.5146
370,6368232795.35975
603,75740017281.0192
511,32786176818.167
175,135596214.83784
993,936240462382.615
587,66115547625.54
939,706620268260.931
856,443431648441.932
529,39065620078.3546
260,1049706706.2842
89,3653398.98672949
641,103130315868.017
664,123219828066.57
247,806551107.741927
195,238018674.870799
712,175240327456.177
67,726084.919916321
176,139683871.010724
138,38977723.6236329
781,279373871267.616
708,170330187472.138
174,131604640.864931
215,394550298.893809
519,35468652221.9225
307,2458336112.50349
318,2942635337.02773
106,9510879.96874789
994,940993816766.577
228,534166681.926429
943,721901143603.006
932,680502011766.153
830,379621517442.869
524,37232403786.2639
575,59560648973.6065
734,204310557140.041
547,46272162650.6542
492,27061596492.9962
78,1744916.30982789
366,6025466983.36737
362,5697616654.41459
211,358056894.986003
633,96792771714.0455
931,676834757434.859
800,315351683258.04
601,74479175249.1847
211,358056894.986003
848,422948379126.204
602,75107479966.237
591,68424275791.9704
964,806523312639.87
573,58520642630.9705
340,4139613508.18718
662,121357762923.969
852,433093151327.028
489,26235979318.6111
836,393649189050.128
708,170330187472.138
687,146324397152.58
722,188012424573.611
224,487571729.679916
547,46272162650.6542
226,510444448.823223
227,522197922.134838
426,13035679009.4513
772,263519911815.744
547,46272162650.6542
187,191496514.89081
912,610106059834.387
575,59560648973.6065
54,194449.455231119
156,74343142.8683116
177,143869330.573583
878,503880923859.797
375,6818432394.71967
580,62225457176.9409
867,472884045584.626
955,769336618512.75
249,840690455.314089
459,19034277114.2773
725,191985782294.619
91,4131153.08675185
380,7293731413.07897
550,47570244066.925
588,66686797483.1227
308,2499529560.69309
747,223222403844.685
157,76877022.9316685
91,4131153.08675185
240,695681615.783578
649,109795519413.346
163,93566552.0612878
996,950558442152.282
256,969386343.480871
905,586893232566.094
328,3446431650.35988
295,2004971634.88634
837,396026911505.175
297,2075473844.21612
134,33357067.7681653
505,30882884890.6093
921,641024253670.727
319,2990187402.75706
122,20250813.1593745
390,8323794991.7957
663,122285960430.049
665,124159391769.281
193,225622901.415951
540,43353281592.2481
190,208001206.988492
168,109579076.746953
970,832103173224.11
719,184105121440.093
736,207133446230.958
375,6818432394.71967
407,10339498880.2404
125,23052857.211908
679,137926083244.538
709,171547272674.708
995,945766457148.03
329,3500378039.23896
24,-2475.95316422344
621,87874146680.6057
784,284824773308.159
818,352765703825.588
744,218738711651.669
38,13784.7175396899
527,38323868645.1964
624,90039473337.961
314,2758435032.39017
830,379621517442.869
939,706620268260.931
792,299777502791.58
319,2990187402.75706
564,54018792074.9726
777,272236141975.204
544,45002570008.6232
